,x_min,y_min,z_min,x_max,y_max,z_max,x_std,y_std,z_std,x_mean,y_mean,z_mean,x_slope,y_slope,z_slope,x_zc,y_zc,z_zc,x_mmd,y_mmd,z_mmd,label,label_subcategory
30,0,9,-1,1,10,2,0,0,1,0,9,0,0,0,0,0,0,4,928,873,254,0,STD
31,0,9,-1,1,10,2,0,0,1,0,9,0,0,0,0,6,0,3,171,578,962,0,STD
32,0,9,-1,1,10,2,0,0,1,0,9,0,0,0,0,18,0,8,53,478,485,0,STD
33,-1,8,-1,1,10,3,0,0,1,0,9,0,0,0,0,12,0,8,380,24,485,0,STD
34,0,9,-1,1,10,0,0,0,0,0,9,-1,0,0,0,4,0,0,36,15,349,0,STD
35,0,9,-1,2,10,0,0,0,0,0,9,-1,0,0,0,6,0,0,51,6,18,0,STD
36,-1,8,-1,1,10,3,0,0,1,0,9,0,0,0,0,18,0,6,72,69,650,0,STD
37,-1,8,-1,1,10,3,0,0,1,0,9,1,0,0,0,7,0,3,98,374,432,0,STD
38,0,8,-1,1,10,3,0,0,1,0,9,1,0,0,0,29,0,7,29,304,427,0,STD
39,-1,8,-1,1,10,3,0,0,1,0,9,0,0,0,0,18,0,4,212,591,776,0,STD
40,-1,9,-1,0,10,2,0,0,1,0,9,0,0,0,0,31,0,3,619,141,270,0,STD
41,0,9,-1,1,10,2,0,0,1,0,9,0,0,0,0,23,0,3,380,328,610,0,STD
42,0,9,-1,0,10,2,0,0,1,0,9,1,0,0,0,25,0,5,154,325,798,0,STD
43,0,8,-1,1,10,2,0,0,1,0,9,0,0,0,0,16,0,3,41,541,376,0,STD
44,-1,8,-1,1,11,3,0,0,1,0,9,1,0,0,0,23,0,4,185,259,594,0,STD
45,0,9,-1,1,10,3,0,0,1,0,9,0,0,0,0,22,0,1,756,290,729,0,STD
46,-1,8,-1,1,10,3,0,0,1,0,9,0,0,0,0,34,0,3,389,37,687,0,STD
47,0,8,-1,0,10,2,0,0,1,0,9,1,0,0,0,12,0,3,253,67,359,0,STD
48,-1,9,-1,0,10,3,0,0,1,0,9,1,0,0,0,12,0,5,329,418,385,0,STD
49,0,8,0,0,10,3,0,0,1,0,9,1,0,0,0,24,0,3,404,56,511,0,STD
0,0,9,-2,1,10,0,0,0,0,0,9,-1,0,0,0,50,0,0,183,21,1169,0,STD
1,0,9,0,0,10,1,0,0,0,0,9,1,0,0,0,36,0,3,79,805,751,0,STD
2,0,9,1,0,9,1,0,0,0,0,9,1,0,0,0,4,0,0,442,19,372,0,STD
3,0,9,1,0,9,1,0,0,0,0,9,1,0,0,0,4,0,0,657,16,153,0,STD
4,0,9,0,0,9,1,0,0,0,0,9,1,0,0,0,14,0,0,778,75,94,0,STD
5,0,9,-1,1,10,0,0,0,0,0,9,-1,0,0,0,0,0,3,130,53,603,0,STD
6,0,9,-1,0,9,-1,0,0,0,0,9,-1,0,0,0,0,0,0,894,27,360,0,STD
7,0,9,-1,0,9,-1,0,0,0,0,9,-1,0,0,0,0,0,0,11,10,611,0,STD
8,0,9,-1,0,9,-1,0,0,0,0,9,-1,0,0,0,0,0,0,368,391,959,0,STD
9,0,9,-1,1,10,1,0,0,0,0,9,-1,0,0,0,6,0,2,315,182,166,0,STD
10,0,9,-2,0,9,-1,0,0,0,0,9,-1,0,0,0,4,0,0,53,35,121,0,STD
11,0,9,-2,0,9,-1,0,0,0,0,9,-1,0,0,0,10,0,0,32,43,54,0,STD
12,0,9,-2,0,9,-1,0,0,0,0,9,-1,0,0,0,38,0,0,66,837,1036,0,STD
13,0,9,-2,0,10,-1,0,0,0,0,9,-1,0,0,0,20,0,0,8,5,325,0,STD
14,0,9,-2,0,9,-1,0,0,0,0,9,-1,0,0,0,14,0,0,96,743,371,0,STD
15,0,9,-2,0,9,-1,0,0,0,0,9,-1,0,0,0,18,0,0,12,348,103,0,STD
16,0,9,-2,0,9,-1,0,0,0,0,9,-1,0,0,0,31,0,0,462,401,116,0,STD
17,0,9,-2,0,9,-1,0,0,0,0,9,-2,0,0,0,23,0,0,127,7,216,0,STD
18,0,9,-2,0,9,-1,0,0,0,0,9,-2,0,0,0,63,0,0,319,316,49,0,STD
19,0,9,-2,0,9,-1,0,0,0,0,9,-2,0,0,0,36,0,0,12,92,25,0,STD
20,0,9,-2,0,10,-1,0,0,0,0,9,-1,0,0,0,47,0,0,705,11,133,0,STD
21,0,8,-2,1,10,1,0,0,0,0,9,-1,0,0,0,34,0,8,850,55,540,0,STD
22,0,9,-1,0,10,1,0,0,1,0,9,0,0,0,0,16,0,1,362,275,657,0,STD
23,0,9,0,1,10,1,0,0,0,0,9,1,0,0,0,16,0,0,29,21,609,0,STD
24,0,9,1,0,9,1,0,0,0,0,9,1,0,0,0,2,0,0,220,13,76,0,STD
25,-1,9,-2,2,10,2,0,0,1,0,9,0,0,0,0,12,0,1,398,11,273,0,STD
26,0,7,-2,2,11,1,0,0,0,0,9,-1,0,0,0,6,0,11,1083,33,197,0,STD
27,0,9,-2,1,10,1,0,0,0,0,9,-1,0,0,0,4,0,23,169,14,275,0,STD
28,0,9,-2,0,9,-1,0,0,0,0,9,-2,0,0,0,4,0,0,343,491,113,0,STD
29,0,9,-2,0,9,-1,0,0,0,0,9,-1,0,0,0,6,0,0,181,761,36,0,STD
30,0,8,-2,1,10,-1,0,0,0,0,9,-2,0,0,0,6,0,0,9,7,29,0,STD
31,0,9,-2,0,9,-1,0,0,0,0,9,-2,0,0,0,0,0,0,416,128,88,0,STD
32,0,9,-2,1,9,-1,0,0,0,0,9,-1,0,0,0,0,0,0,482,37,282,0,STD
33,0,9,-2,1,10,-1,0,0,0,0,9,-1,0,0,0,2,0,0,14,29,15,0,STD
34,0,9,-2,0,9,-1,0,0,0,0,9,-1,0,0,0,0,0,0,413,571,658,0,STD
35,0,9,-2,0,9,-1,0,0,0,0,9,-1,0,0,0,0,0,0,51,12,415,0,STD
36,0,9,-2,1,9,-1,0,0,0,0,9,-2,0,0,0,0,0,0,20,66,31,0,STD
37,0,9,-2,1,9,-1,0,0,0,0,9,-2,0,0,0,0,0,0,22,527,160,0,STD
38,0,9,-2,0,9,-1,0,0,0,0,9,-2,0,0,0,0,0,0,28,283,800,0,STD
39,0,9,-2,1,10,0,0,0,0,0,9,-1,0,0,0,0,0,0,112,165,282,0,STD
40,0,9,-1,1,9,0,0,0,0,0,9,-1,0,0,0,0,0,0,36,17,167,0,STD
41,0,9,-2,1,9,0,0,0,0,0,9,-1,0,0,0,0,0,0,371,9,452,0,STD
42,0,9,-1,1,9,-1,0,0,0,0,9,-1,0,0,0,0,0,0,26,76,402,0,STD
43,0,9,-2,1,10,0,0,0,0,0,9,-1,0,0,0,4,0,0,506,373,611,0,STD
44,0,9,-1,1,9,0,0,0,0,0,9,0,0,0,0,0,0,2,93,47,160,0,STD
45,0,9,-2,0,9,-1,0,0,0,0,9,-2,0,0,0,18,0,0,383,428,82,0,STD
46,0,9,-2,0,9,-1,0,0,0,0,9,-2,0,0,0,7,0,0,96,30,1060,0,STD
47,0,9,-2,0,9,-1,0,0,0,0,9,-2,0,0,0,25,0,0,517,22,861,0,STD
48,0,9,-2,1,10,0,0,0,0,0,9,0,0,0,0,2,0,2,867,30,833,0,STD
49,0,9,0,1,10,0,0,0,0,0,9,0,0,0,0,0,0,0,528,23,33,0,STD
0,1,8,-1,3,10,1,0,0,0,2,9,0,0,0,0,0,0,4,364,28,962,0,STD
1,1,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,433,532,489,0,STD
2,1,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,34,53,169,0,STD
3,1,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,294,592,120,0,STD
4,1,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,55,24,274,0,STD
5,2,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,420,918,418,0,STD
6,2,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,283,880,362,0,STD
7,1,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,43,51,730,0,STD
8,1,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,16,24,143,0,STD
9,1,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,429,423,149,0,STD
10,1,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,882,95,864,0,STD
11,1,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,905,845,856,0,STD
12,1,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,991,495,90,0,STD
13,2,9,0,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,112,111,39,0,STD
14,1,9,-1,2,10,0,0,0,0,2,9,0,0,0,0,0,0,0,523,24,582,0,STD
15,2,9,0,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,158,53,460,0,STD
16,1,9,0,2,9,0,0,0,0,2,9,0,0,0,0,0,0,2,135,167,232,0,STD
17,1,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,448,424,296,0,STD
18,1,9,-1,3,10,0,0,0,0,2,9,0,0,0,0,0,0,8,331,366,247,0,STD
19,2,9,0,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,390,414,1182,0,STD
20,2,9,0,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,41,931,258,0,STD
21,2,9,0,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,605,20,14,0,STD
22,2,8,0,3,10,0,0,0,0,2,9,0,0,0,0,0,0,4,52,11,124,0,STD
23,2,9,0,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,187,235,241,0,STD
24,2,9,0,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,38,33,219,0,STD
25,1,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,255,229,260,0,STD
26,2,9,0,3,9,0,0,0,0,2,9,0,0,0,0,0,0,2,824,804,86,0,STD
27,2,9,0,3,9,0,0,0,0,2,9,0,0,0,0,0,0,4,656,45,232,0,STD
28,2,9,0,3,9,0,0,0,0,2,9,0,0,0,0,0,0,0,29,173,53,0,STD
29,1,9,0,2,9,0,0,0,0,2,9,0,0,0,0,0,0,14,673,678,495,0,STD
30,2,9,0,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,133,1021,244,0,STD
31,2,9,0,3,9,0,0,0,0,2,9,0,0,0,0,0,0,0,919,246,788,0,STD
32,2,9,-1,3,9,0,0,0,0,2,9,0,0,0,0,0,0,0,638,375,620,0,STD
33,1,8,-1,3,10,0,0,0,0,2,9,0,0,0,0,0,0,2,303,20,281,0,STD
34,2,9,0,3,9,0,0,0,0,2,9,0,0,0,0,0,0,0,146,144,174,0,STD
35,1,8,-1,3,9,0,0,0,0,2,9,0,0,0,0,0,0,2,231,32,55,0,STD
36,1,9,-1,3,9,0,0,0,0,2,9,0,0,0,0,0,0,0,117,136,918,0,STD
37,2,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,628,38,222,0,STD
38,2,9,-1,3,9,0,0,0,0,2,9,0,0,0,0,0,0,0,905,424,369,0,STD
39,1,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,243,114,230,0,STD
40,2,9,0,3,9,0,0,0,0,2,9,0,0,0,0,0,0,0,542,638,526,0,STD
41,1,9,-1,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,99,71,226,0,STD
42,1,9,-1,3,9,0,0,0,0,2,9,0,0,0,0,0,0,0,288,670,362,0,STD
43,1,9,-1,3,9,1,0,0,0,2,9,0,0,0,0,0,0,1,206,981,1142,0,STD
44,1,8,-1,3,9,2,0,0,0,2,9,0,0,0,0,0,0,7,820,31,725,0,STD
45,2,9,0,3,9,0,0,0,0,2,9,0,0,0,0,0,0,2,100,127,683,0,STD
46,2,9,0,2,9,0,0,0,0,2,9,0,0,0,0,0,0,0,28,525,644,0,STD
47,2,9,0,3,9,0,0,0,0,2,9,0,0,0,0,0,0,0,47,121,479,0,STD
48,2,9,0,3,9,0,0,0,0,2,9,0,0,0,0,0,0,0,446,72,219,0,STD
49,2,9,0,3,9,0,0,0,0,2,9,0,0,0,0,0,0,0,399,19,273,0,STD
0,-2,9,1,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,930,850,1118,0,STD
1,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,148,37,953,0,STD
2,-2,9,1,-2,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,647,314,203,0,STD
3,-2,9,1,-2,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,466,166,638,0,STD
4,-2,9,1,-2,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,17,466,941,0,STD
5,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,207,168,140,0,STD
6,-2,9,1,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,680,896,368,0,STD
7,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,418,180,720,0,STD
8,-2,9,1,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,1094,160,1135,0,STD
9,-2,9,1,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,599,503,442,0,STD
10,-2,9,1,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,49,8,823,0,STD
11,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,16,14,206,0,STD
12,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,1143,844,875,0,STD
13,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,83,11,207,0,STD
14,-2,9,1,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,875,881,977,0,STD
15,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,33,197,239,0,STD
16,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,46,12,755,0,STD
17,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,151,49,574,0,STD
18,-2,9,1,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,112,447,827,0,STD
19,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,16,14,16,0,STD
20,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,162,6,248,0,STD
21,-2,9,1,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,450,1003,501,0,STD
22,-2,9,1,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,193,71,301,0,STD
23,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,73,16,53,0,STD
24,-2,9,1,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,32,38,1185,0,STD
25,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,152,304,272,0,STD
26,-2,9,1,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,1198,652,550,0,STD
27,-2,9,0,-1,9,1,0,0,0,-1,9,1,0,0,0,0,0,0,517,12,10,0,STD
28,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,12,15,10,0,STD
29,-2,9,1,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,699,322,590,0,STD
30,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,1169,1178,467,0,STD
31,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,1171,571,1030,0,STD
32,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,540,9,480,0,STD
33,-2,9,0,-2,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,834,801,1123,0,STD
34,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,150,488,423,0,STD
35,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,14,566,555,0,STD
36,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,1068,284,306,0,STD
37,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,170,119,581,0,STD
38,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,111,9,16,0,STD
39,-2,9,1,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,784,193,722,0,STD
40,-3,9,0,-1,9,1,0,0,0,-1,9,1,0,0,0,0,0,0,120,129,20,0,STD
41,-2,9,0,-1,9,1,0,0,0,-1,9,1,0,0,0,0,0,0,36,553,45,0,STD
42,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,22,55,362,0,STD
43,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,483,871,345,0,STD
44,-2,9,0,-2,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,348,208,399,0,STD
45,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,305,276,148,0,STD
46,-2,9,0,-1,9,1,0,0,0,-2,9,0,0,0,0,0,0,0,18,49,76,0,STD
47,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,366,61,604,0,STD
48,-2,9,0,-1,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,845,904,878,0,STD
49,-2,9,0,-2,9,1,0,0,0,-2,9,1,0,0,0,0,0,0,704,130,64,0,STD
0,0,9,-1,0,10,0,0,0,0,0,9,-1,0,0,0,10,0,0,316,13,273,0,STD
1,0,9,-1,0,10,0,0,0,0,0,9,-1,0,0,0,0,0,0,226,20,115,0,STD
2,0,9,-1,1,9,0,0,0,0,0,9,-1,0,0,0,6,0,0,109,140,468,0,STD
3,0,9,-1,1,10,0,0,0,0,0,9,-1,0,0,0,10,0,0,50,243,72,0,STD
4,0,9,-1,0,9,0,0,0,0,0,9,-1,0,0,0,4,0,0,721,240,419,0,STD
5,0,9,-1,1,10,0,0,0,0,0,9,0,0,0,0,16,0,0,276,240,200,0,STD
6,0,9,-1,0,9,0,0,0,0,0,9,-1,0,0,0,26,0,0,21,417,977,0,STD
7,0,9,-2,0,10,-1,0,0,0,0,9,-1,0,0,0,32,0,0,21,16,780,0,STD
8,0,9,-1,0,10,-1,0,0,0,0,9,-1,0,0,0,10,0,0,183,71,342,0,STD
9,0,9,-1,0,10,-1,0,0,0,0,9,-1,0,0,0,8,0,0,752,4,84,0,STD
10,0,9,-1,1,10,0,0,0,0,0,9,-1,0,0,0,2,0,0,851,6,387,0,STD
11,0,9,-1,0,10,0,0,0,0,0,9,-1,0,0,0,0,0,0,156,16,24,0,STD
12,0,9,-1,0,9,0,0,0,0,0,9,-1,0,0,0,0,0,0,435,709,822,0,STD
13,0,8,-1,1,10,0,0,0,0,0,9,-1,0,0,0,10,0,0,54,10,441,0,STD
14,0,9,-1,0,10,0,0,0,0,0,9,-1,0,0,0,10,0,0,728,18,66,0,STD
15,0,9,-1,1,10,0,0,0,0,0,9,0,0,0,0,6,0,6,400,114,550,0,STD
16,0,9,-1,1,10,0,0,0,0,0,9,-1,0,0,0,6,0,0,76,186,290,0,STD
17,0,9,-1,0,9,0,0,0,0,0,9,-1,0,0,0,0,0,0,136,110,61,0,STD
18,0,9,-1,0,10,0,0,0,0,0,9,-1,0,0,0,2,0,0,23,393,684,0,STD
19,0,9,-2,1,10,0,0,0,0,0,9,-1,0,0,0,2,0,0,21,15,332,0,STD
20,0,9,-1,1,10,0,0,0,0,0,9,0,0,0,0,0,0,0,505,10,620,0,STD
21,0,9,-1,0,9,0,0,0,0,0,9,-1,0,0,0,0,0,0,1152,268,211,0,STD
22,0,9,-1,0,10,0,0,0,0,0,9,-1,0,0,0,2,0,0,653,198,659,0,STD
23,0,9,-1,0,9,0,0,0,0,0,9,-1,0,0,0,0,0,0,30,13,173,0,STD
24,0,9,-1,0,9,0,0,0,0,0,9,-1,0,0,0,0,0,0,460,312,560,0,STD
25,0,9,-1,0,10,0,0,0,0,0,9,-1,0,0,0,4,0,0,113,629,250,0,STD
26,0,9,-1,0,10,0,0,0,0,0,9,-1,0,0,0,6,0,0,514,21,636,0,STD
27,0,9,-1,1,10,0,0,0,0,0,9,-1,0,0,0,2,0,0,413,45,324,0,STD
28,0,9,-1,1,10,0,0,0,0,0,9,-1,0,0,0,4,0,0,527,9,339,0,STD
29,0,9,-1,0,10,0,0,0,0,0,9,-1,0,0,0,0,0,0,39,40,482,0,STD
30,0,9,-1,1,10,0,0,0,0,0,9,-1,0,0,0,2,0,0,79,574,1100,0,STD
31,0,9,-2,0,9,-1,0,0,0,0,9,-1,0,0,0,2,0,0,249,578,1081,0,STD
32,0,9,-1,1,10,0,0,0,0,0,9,0,0,0,0,2,0,0,33,17,705,0,STD
33,0,9,-1,0,10,0,0,0,0,0,9,-1,0,0,0,2,0,0,60,14,611,0,STD
34,0,9,-1,0,10,0,0,0,0,0,9,-1,0,0,0,4,0,0,90,110,721,0,STD
35,0,9,-1,1,10,0,0,0,0,0,9,-1,0,0,0,6,0,0,180,457,727,0,STD
36,0,9,-1,1,9,0,0,0,0,0,9,-1,0,0,0,0,0,0,122,902,147,0,STD
37,0,9,-1,1,9,0,0,0,0,0,9,-1,0,0,0,0,0,0,234,442,232,0,STD
38,0,9,-1,0,10,-1,0,0,0,0,9,-1,0,0,0,0,0,0,29,259,652,0,STD
39,0,9,-1,1,10,0,0,0,0,0,9,-1,0,0,0,2,0,0,689,691,143,0,STD
40,0,9,-1,1,10,0,0,0,0,0,9,-1,0,0,0,0,0,0,131,8,353,0,STD
41,0,9,-1,1,10,0,0,0,0,0,9,-1,0,0,0,0,0,0,269,84,193,0,STD
42,0,9,-1,1,10,-1,0,0,0,0,9,-1,0,0,0,2,0,0,74,232,186,0,STD
43,0,9,-1,0,9,-1,0,0,0,0,9,-1,0,0,0,0,0,0,36,654,82,0,STD
44,0,9,-1,0,9,-1,0,0,0,0,9,-1,0,0,0,0,0,0,45,11,29,0,STD
45,0,9,-1,0,9,-1,0,0,0,0,9,-1,0,0,0,0,0,0,862,330,940,0,STD
46,0,9,-1,0,9,-1,0,0,0,0,9,-1,0,0,0,0,0,0,297,541,339,0,STD
47,0,9,-1,0,9,0,0,0,0,0,9,-1,0,0,0,0,0,0,242,15,217,0,STD
48,0,9,-1,1,10,0,0,0,0,0,9,-1,0,0,0,0,0,0,231,9,259,0,STD
49,0,9,-1,0,9,-1,0,0,0,0,9,-1,0,0,0,0,0,0,51,579,886,0,STD
0,-2,9,-1,-1,9,-1,0,0,0,-2,9,-1,0,0,0,0,0,0,56,1079,1170,0,STD
1,-2,9,-1,-1,9,0,0,0,0,-2,9,-1,0,0,0,0,0,0,132,491,1062,0,STD
2,-2,9,-1,-1,9,0,0,0,0,-2,9,0,0,0,0,0,0,0,90,87,621,0,STD
3,-2,9,-1,-1,9,0,0,0,0,-1,9,-1,0,0,0,0,0,0,765,333,333,0,STD
4,-2,9,-1,-1,9,0,0,0,0,-1,9,-1,0,0,0,0,0,0,797,1053,696,0,STD
5,-2,9,-1,-1,9,0,0,0,0,-1,9,-1,0,0,0,0,0,0,985,57,472,0,STD
6,-2,9,-1,-1,9,0,0,0,0,-1,9,-1,0,0,0,0,0,0,1033,464,837,0,STD
7,-2,9,-1,-1,9,0,0,0,0,-1,9,-1,0,0,0,0,0,0,31,24,156,0,STD
8,-2,9,-1,-1,9,-1,0,0,0,-1,9,-1,0,0,0,0,0,0,244,577,618,0,STD
9,-2,9,-1,-1,9,0,0,0,0,-1,9,-1,0,0,0,0,0,0,679,81,228,0,STD
10,-2,9,-1,-1,9,0,0,0,0,-1,9,-1,0,0,0,0,0,0,80,9,357,0,STD
11,-2,9,-1,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,0,334,797,896,0,STD
12,-2,9,-1,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,0,598,13,867,0,STD
13,-2,9,-1,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,0,100,107,228,0,STD
14,-2,9,0,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,0,27,43,811,0,STD
15,-2,9,0,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,0,658,165,270,0,STD
16,-2,9,0,-1,10,0,0,0,0,-1,9,0,0,0,0,0,0,6,94,14,284,0,STD
17,-2,9,-1,-1,10,0,0,0,0,-1,9,0,0,0,0,0,0,27,24,34,7,0,STD
18,-3,9,0,0,10,1,0,0,0,-1,9,0,0,0,0,0,0,40,20,28,13,0,STD
19,-2,9,0,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,57,340,12,595,0,STD
20,-2,9,0,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,32,83,244,515,0,STD
21,-2,9,-1,-1,10,0,0,0,0,-1,9,0,0,0,0,0,0,9,81,24,271,0,STD
22,-2,9,-1,-1,9,0,0,0,0,-1,9,-1,0,0,0,0,0,0,103,664,765,0,STD
23,-2,9,-1,0,10,0,0,0,0,-1,9,0,0,0,0,0,0,21,407,395,939,0,STD
24,-2,9,0,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,9,28,405,389,0,STD
25,-2,9,-1,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,4,73,187,678,0,STD
26,-2,9,-1,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,0,29,326,635,0,STD
27,-2,9,-1,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,0,337,39,241,0,STD
28,-2,9,-1,-1,9,0,0,0,0,-1,9,-1,0,0,0,0,0,0,326,653,419,0,STD
29,-2,9,0,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,21,308,152,1026,0,STD
30,-2,9,-1,-1,10,0,0,0,0,-1,9,0,0,0,0,0,0,39,160,11,463,0,STD
31,-2,9,-1,-1,9,0,0,0,0,-1,9,-1,0,0,0,0,0,0,984,39,992,0,STD
32,-2,9,0,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,23,163,353,459,0,STD
33,-2,9,0,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,58,831,524,182,0,STD
34,-2,8,0,-1,10,0,0,0,0,-1,9,0,0,0,0,0,0,56,35,23,29,0,STD
35,-1,9,0,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,42,88,1008,1139,0,STD
36,-2,8,-1,-1,10,0,0,0,0,-1,9,0,0,0,0,0,0,62,75,10,14,0,STD
37,-2,9,-1,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,13,839,96,931,0,STD
38,-2,9,-1,-1,9,0,0,0,0,-1,9,-1,0,0,0,0,0,0,114,146,487,0,STD
39,-2,9,-1,-1,10,0,0,0,0,-1,9,-1,0,0,0,0,0,0,221,428,680,0,STD
40,-2,9,-1,-1,10,0,0,0,0,-1,9,-1,0,0,0,0,0,0,100,591,578,0,STD
41,-2,9,-1,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,2,73,14,618,0,STD
42,-1,9,0,-1,10,0,0,0,0,-1,9,0,0,0,0,0,0,0,199,233,325,0,STD
43,-2,9,-1,-1,10,0,0,0,0,-1,9,0,0,0,0,0,0,4,46,11,806,0,STD
44,-2,9,-1,0,10,0,0,0,0,-1,9,0,0,0,0,0,0,6,334,91,238,0,STD
45,-2,9,0,-1,10,0,0,0,0,-1,9,0,0,0,0,0,0,5,167,57,237,0,STD
46,-1,9,0,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,0,55,137,297,0,STD
47,-2,9,-2,-1,9,0,0,0,0,-1,9,0,0,0,0,0,0,3,667,594,696,0,STD
48,-2,9,-2,-1,10,0,0,0,0,-1,9,0,0,0,0,0,0,0,266,73,878,0,STD
49,-2,9,-1,-1,9,0,0,0,0,-1,9,-1,0,0,0,0,0,0,1000,16,1091,0,STD
