,x_min,y_min,z_min,x_max,y_max,z_max,x_std,y_std,z_std,x_mean,y_mean,z_mean,x_slope,y_slope,z_slope,x_zc,y_zc,z_zc,x_mmd,y_mmd,z_mmd,label,label_subcategory
12,-18527,-32640,-26502,12946,3829,20094,3044,6971,4256,35,-14837,628,-6,-3,-6,61856,8358,61856,37323,86625,1734267,0,SBE
13,-9207,-32023,-25377,11152,-721,14867,5034,7199,7260,1637,-15885,-997,-2,-10,3,73558,0,106994,455181,1531675,1856118,0,SBE
14,-9860,-32092,-30387,16723,1758,15325,5486,7377,7556,3572,-15739,-265,17,3,-1,61856,10030,120368,1897662,796489,90904,0,SBE
15,-10706,-32016,-29652,23792,-1246,17259,4235,5332,4984,2292,-15838,486,-9,-6,2,36779,0,61856,56812,43038,463791,0,SBE
16,405,-16423,1044,1224,-15901,1882,126,66,181,842,-16126,1493,0,0,0,0,0,0,83593,51827,830877,0,SBE
17,371,-16325,707,1087,-15952,1734,118,66,223,756,-16155,1218,0,0,0,0,0,0,996384,1643365,865985,0,SBE
18,182,-16442,259,1165,-15871,1532,129,95,228,727,-16166,1064,0,0,0,0,0,0,147120,894405,210648,0,SBE
19,-1262,-17480,-155,2839,-15005,1876,559,233,377,693,-16162,1047,0,0,0,13374,0,6687,959613,65246,123728,0,SBE
0,-20632,-31226,-15152,3751,17929,1377,5087,7767,4129,-9673,2306,-8955,-11,-12,-9,1671,13374,5015,498788,344568,346454,1,BSC
1,-12549,965,-11081,-12249,1306,-10413,56,64,62,-12401,1113,-10817,0,0,0,0,0,0,264142,660355,43471,0,BSC
0,-3326,7847,-3850,15738,16996,3786,6574,2782,2846,8168,12109,1138,12,-5,4,1671,0,1671,506909,284350,765715,0,SCH
0,-5668,-12337,-4452,21878,26186,14641,5194,9302,5786,7348,6991,5282,-7,14,-10,16717,8358,31763,562395,728246,446775,0,CSO
0,-8947,-14415,-4853,5647,24047,25215,3726,9646,7434,-1445,3881,9739,7,-16,16,28420,5015,18389,613718,558031,866506,0,CSI
0,-5999,8963,-4696,2693,26409,8942,1627,2771,2233,-1349,16429,611,-2,0,1,63527,0,61856,428065,133218,204413,0,STU
1,-6270,12353,-2712,1394,21328,6703,1391,1464,1474,-2095,16279,11,1,1,-2,20061,0,35107,760701,479886,481566,0,STU
0,-31213,-5896,-28420,10850,31903,11935,6452,8412,5909,-7563,7526,-6973,-12,-14,-6,30092,51825,21733,46603,333164,303615,0,CSI
0,-6121,12862,-10687,-433,20218,5799,855,736,1545,-3678,15997,996,0,0,-1,0,0,26748,1461151,586842,687301,0,STD
1,-7370,14707,-3362,-1689,17701,4221,501,322,750,-4087,15929,1091,0,0,0,0,0,26748,83782,43569,19891,0,STD
2,-4608,15629,1061,-3464,16112,2366,179,79,286,-4201,15853,1669,0,0,0,0,0,0,504880,1902492,1628319,0,STD
3,-4514,15646,1192,-3509,16085,2014,136,59,138,-4125,15869,1626,0,0,0,0,0,0,58521,145446,132073,0,STD
4,-4609,15709,1237,-3690,16082,2063,101,61,112,-4100,15869,1709,0,0,0,0,0,0,118700,1845651,155478,0,STD
5,-4349,15691,1226,-3835,16050,1818,67,50,87,-4095,15894,1512,0,0,0,0,0,0,58514,40124,1648380,0,STD
6,-4418,15691,1366,-3928,16070,1835,68,49,67,-4153,15867,1613,0,0,0,0,0,0,152133,397885,740601,0,STD
7,-4450,15626,1541,-3968,15984,2157,77,56,95,-4215,15827,1791,0,0,0,0,0,0,1882430,26750,332685,0,STD
8,-4518,15597,1443,-3782,15991,2219,95,58,121,-4229,15799,1940,0,0,0,0,0,0,38458,399556,1220403,0,STD
9,-4476,15676,1284,-3939,16008,1977,74,55,112,-4183,15856,1622,0,0,0,0,0,0,369465,379495,899420,0,STD
10,-4351,15754,1444,-4101,15992,1794,39,39,54,-4198,15855,1619,0,0,0,0,0,0,859297,292562,867656,0,STD
11,-4423,15643,1363,-3926,16032,2080,66,53,119,-4150,15861,1608,0,0,0,0,0,0,371136,1432720,1359161,0,STD
12,-4474,15644,1465,-4039,16082,1999,71,59,81,-4243,15817,1793,0,0,0,0,0,0,1394269,409587,51828,0,STD
13,-4544,15578,1387,-3956,16085,2112,81,69,121,-4232,15812,1828,0,0,0,0,0,0,50157,30096,300922,0,STD
14,-4561,15603,1219,-3897,16097,2167,104,72,122,-4222,15812,1815,0,0,0,0,0,0,95294,212317,1447766,0,STD
15,-4401,15641,1572,-4104,15960,1993,52,42,72,-4240,15815,1761,0,0,0,0,0,0,560048,1494576,1360833,0,STD
16,-4548,15676,1502,-4116,15924,2098,54,40,86,-4263,15806,1778,0,0,0,0,0,0,881031,1517981,1533027,0,STD
17,-4469,15659,1527,-3989,15990,1982,61,49,78,-4261,15813,1764,0,0,0,0,0,0,279188,620232,46812,0,STD
18,-4462,15646,1554,-4119,15955,2077,57,47,76,-4257,15815,1758,0,0,0,0,0,0,346059,332685,46812,0,STD
19,-4430,15678,1491,-4148,15975,1886,45,42,64,-4266,15816,1710,0,0,0,0,0,0,521597,28421,289219,0,STD
20,-4462,15666,1492,-4197,15928,1942,48,42,69,-4312,15805,1743,0,0,0,0,0,0,1735313,205629,687104,0,STD
21,-4624,15596,1284,-4082,16040,2156,69,54,91,-4313,15805,1715,0,0,0,0,0,0,83591,105323,71892,0,STD
22,-4606,15498,1496,-3866,16057,2149,102,79,123,-4322,15788,1850,0,0,0,0,0,0,70218,58515,670386,0,STD
23,-5180,15260,858,-3389,16440,2111,227,146,187,-4245,15852,1450,0,0,0,0,0,0,107009,30115,81927,0,STD
24,-4399,15687,1204,-3848,16117,1634,60,46,70,-4194,15872,1423,0,0,0,0,0,0,45141,994712,285875,0,STD
25,-4623,15437,1125,-3674,16280,2220,150,111,209,-4169,15853,1667,0,0,0,0,0,0,41805,23420,580110,0,STD
26,-4764,15420,936,-3693,16178,2557,163,104,203,-4146,15858,1675,0,0,0,0,0,0,991369,56845,46838,0,STD
27,-4535,15665,1286,-3988,16053,1963,88,60,93,-4228,15853,1553,0,0,0,0,0,0,1314023,225691,80248,0,STD
28,-4459,15648,1251,-4050,16008,1772,59,45,82,-4208,15856,1533,0,0,0,0,0,0,1076630,907779,1143501,0,STD
29,-4494,15659,1367,-3958,15977,2058,91,52,139,-4182,15843,1721,0,0,0,0,0,0,33440,356090,1191983,0,STD
30,-4767,15470,857,-3573,16574,2169,189,124,218,-4179,15841,1721,0,0,0,0,0,0,911123,76910,195603,0,STD
31,-4535,15694,1168,-3848,16105,2127,93,59,142,-4126,15877,1568,0,0,0,0,0,0,78576,31766,692119,0,STD
32,-4301,15744,1298,-3827,16024,1708,67,44,67,-4103,15892,1529,0,0,0,0,0,0,135415,1001399,1111737,0,STD
33,-4248,15790,1333,-3890,16071,1741,54,42,68,-4052,15905,1540,0,0,0,0,0,0,551689,28421,733914,0,STD
34,-4841,15389,1009,-3286,16391,2302,160,91,142,-4015,15894,1658,0,0,0,0,0,0,61875,36792,40143,0,STD
35,-4350,15628,1094,-3612,16183,1918,113,76,137,-3986,15918,1579,0,0,0,0,0,0,148790,63530,464757,0,STD
36,-4601,15355,996,-3304,16248,2192,180,125,211,-3996,15912,1622,0,0,0,0,0,0,132077,16741,133748,0,STD
37,-4447,15629,1153,-3432,16130,1991,140,77,158,-4040,15889,1668,0,0,0,0,0,0,167181,195599,596828,0,STD
38,-4369,15709,1191,-3607,16088,1948,99,62,103,-4036,15902,1635,0,0,0,0,0,0,71890,249096,1730298,0,STD
39,-4272,15695,1587,-3817,16135,2156,69,56,93,-4086,15858,1836,0,0,0,0,0,0,1481202,1533027,96965,0,STD
40,-4637,15582,843,-3608,16088,2556,139,79,340,-4078,15873,1702,0,0,0,0,0,0,93625,60186,707167,0,STD
41,-5280,15186,633,-2315,16375,3117,343,146,274,-4045,15906,1528,0,0,0,0,0,0,590147,650325,294244,0,STD
42,-4493,15603,1027,-3525,16248,2174,162,99,168,-3991,15904,1696,0,0,0,0,0,0,45148,606858,280862,0,STD
43,-4801,15213,814,-3383,16579,2224,195,146,199,-3940,15911,1761,0,0,0,0,0,0,319314,259130,648654,0,STD
44,-4322,15559,1113,-3494,16170,2312,151,97,218,-3962,15912,1717,0,0,0,0,0,0,1038179,937871,342718,0,STD
45,-4745,15443,1306,-3291,16218,2261,240,105,170,-4018,15895,1694,0,0,0,0,0,0,1095020,56845,1213716,0,STD
46,-4693,15500,741,-3443,16229,2368,209,106,355,-4117,15902,1358,0,0,0,0,0,0,787412,912795,626921,0,STD
47,-5532,15293,341,-3235,16543,2186,261,133,220,-4192,15905,1217,0,0,0,0,0,0,43527,125390,112024,0,STD
48,-4736,15521,806,-3362,16279,2158,183,99,196,-4043,15922,1316,0,0,0,0,0,0,1837293,40130,1914195,0,STD
49,-4416,15514,1122,-3126,16357,2467,230,119,312,-3924,15917,1756,0,0,0,0,0,0,40143,192257,984682,0,STD
0,-16201,-28987,-27304,1771,16941,3040,3482,8802,4554,-8341,4801,-8677,-6,-7,-9,3343,3343,8358,115093,383924,229378,1,BSC
1,-9996,7321,-11271,-9430,7834,-10745,100,80,80,-9712,7552,-11037,0,0,0,0,0,0,319311,20067,372808,0,BSC
0,-32262,-15676,-6515,6827,27702,25281,6479,5051,6721,-6892,8956,7352,-8,-7,11,1671,13374,1671,68984,97155,166891,1,FOL
1,-9650,6711,10955,-9192,7147,11476,92,86,64,-9445,6931,11166,0,0,0,0,0,0,508223,722211,287547,0,FOL
0,148,-10589,-4152,10136,26286,16252,2137,8415,7022,5297,7967,7236,3,-15,14,0,18389,25076,424751,830025,983221,0,CSI
0,-127,16365,35,206,16601,829,54,38,150,30,16475,385,0,0,0,96963,0,0,1263870,1775436,295907,0,SBW
1,-5793,10450,-14428,6906,29404,4699,1955,3484,3009,21,16425,-1250,3,6,-8,76902,0,45138,889480,107014,560374,0,SBW
2,-7271,8713,-14034,6976,29630,6304,2205,4846,3633,831,16213,-2610,-1,-9,7,90276,0,70215,483356,78084,198316,0,SBW
3,-5108,8317,-15424,6466,28221,4519,2066,3954,3687,1502,16255,-3092,0,5,-5,60184,0,60184,1101767,151771,373341,0,SBW
4,-3609,9563,-14409,7937,26814,4223,1804,3944,3223,2017,16028,-2694,1,-4,5,63527,0,66871,187595,610445,193156,0,SBW
5,-4183,10351,-13350,8804,27023,3006,2011,3152,3060,2484,16049,-3197,0,2,0,56840,0,40122,755758,273010,154671,0,SBW
6,-3369,11437,-10633,8373,25083,2167,2126,2756,2348,2766,16101,-3200,2,-2,0,43466,0,30092,26185,623725,909541,0,SBW
7,-3261,10133,-13315,10483,27210,4349,2326,3160,2688,3470,15797,-3266,0,0,0,33435,0,36779,663841,146444,166446,0,SBW
8,-3549,9475,-14976,10287,28114,5306,2227,4553,3693,3445,15922,-2583,-3,4,-1,28420,0,80245,859409,398321,817754,0,SBW
9,-4288,9103,-15210,9069,30237,7145,2270,5106,3861,2767,16091,-2526,0,1,-1,61856,0,93620,1148594,430168,822822,0,SBW
10,-2191,7684,-15094,10011,29553,6045,2028,5129,3832,2897,16062,-2738,0,-2,0,51825,0,93620,476615,1401127,852872,0,SBW
11,-3385,7728,-15445,7664,28401,4287,1871,4853,3731,1971,16165,-2856,0,4,-1,65199,0,80245,1148569,577136,537005,0,SBW
12,-4051,8746,-14710,8179,28503,5607,2049,5025,3771,2249,16089,-2685,4,1,6,76902,0,81917,523411,1284083,188339,0,SBW
13,-4604,8886,-15407,8266,28503,5237,2073,5012,3813,2254,16190,-2745,0,-1,-2,63527,0,85261,531783,755901,153526,0,SBW
14,-4573,8172,-14484,9487,29931,5615,2077,4604,3677,2659,16159,-2685,-3,-7,1,60184,0,85261,1544793,68734,186653,0,SBW
15,-4164,7837,-15238,8960,28115,3258,1863,4570,3408,2429,16123,-2855,-2,5,-3,45138,0,85261,1215459,77915,22825,0,SBW
16,-3098,10153,-14101,7970,28545,4897,1791,4442,3347,2357,16043,-2472,1,3,3,38451,0,70215,1178660,1131948,189864,0,SBW
17,-2604,10356,-11477,8025,28019,3305,1405,2650,1987,2574,16302,-2121,1,-5,-1,30092,0,28420,159174,30672,154513,0,SBW
18,1843,15741,-3100,4382,16695,-166,368,129,521,3375,16177,-1119,0,0,0,0,0,0,98668,304266,1086664,0,SBW
19,-3695,11261,-14227,11148,26719,3207,1975,2863,2742,2650,16243,-1722,-3,0,-2,41794,0,50153,55518,103143,528571,0,SBW
20,-5085,10478,-12161,7267,25117,6414,3505,2098,5355,3333,14871,-524,6,-1,7,15046,0,15046,301174,29036,318181,0,SBW
21,5862,13616,4178,7461,14709,5630,200,164,301,6669,14189,4866,0,0,0,0,0,0,45166,464757,967965,0,SBW
22,6453,13882,4193,6843,14516,5588,54,128,289,6637,14268,4695,0,0,0,0,0,0,1379223,1553089,526614,0,SBW
23,6394,13852,4217,7115,14484,5851,73,118,273,6650,14234,4781,0,0,0,0,0,0,56845,484818,498194,0,SBW
24,6467,13516,3955,7133,14676,6125,109,157,344,6728,14134,4935,0,0,0,0,0,0,100309,78582,215671,0,SBW
25,6198,13184,4291,7903,14532,5346,144,133,235,6761,14169,4811,0,0,0,0,0,0,46841,28452,486490,0,SBW
26,6631,13915,4240,6980,14436,5345,53,98,235,6786,14169,4784,0,0,0,0,0,0,585125,998056,1024805,0,SBW
27,6600,13882,4029,7008,14470,5265,58,109,250,6795,14184,4739,0,0,0,0,0,0,1285603,800785,197274,0,SBW
28,6614,13954,4181,6958,14468,5344,58,102,236,6766,14189,4766,0,0,0,0,0,0,1457797,446367,406245,0,SBW
29,6643,14058,4185,6979,14480,4960,56,78,151,6783,14279,4544,0,0,0,0,0,0,867656,682088,924497,0,SBW
0,-30229,-23465,-14041,7635,30126,30406,8060,7925,4705,-9600,6151,4991,-10,-11,6,23405,16717,25076,58916,55663,45565,1,SDL
1,-15176,1623,5963,-14662,2015,6690,104,55,180,-14883,1863,6369,0,0,0,0,0,0,916138,83590,1148517,0,SDL
0,-4577,-9407,-3722,12921,28009,18019,2253,8421,6599,4180,7203,9182,3,-14,13,10030,28420,25076,31964,684783,281700,0,CSI
0,-10147,-32643,-11350,26764,6716,16009,5342,12542,3274,2813,-12696,-856,3,13,1,91948,75230,170522,469553,1197645,911533,0,JUM
1,-11612,-32640,-13351,27704,5416,14446,6677,12835,3588,2422,-10375,-829,-3,-4,-11,103650,85261,178881,46633,639755,29552,0,JUM
2,-15883,-32627,-14738,27874,4839,14572,6471,13061,3550,2254,-10480,-798,-2,4,5,101978,96963,163835,1617208,471263,135284,0,JUM
3,-11187,-32622,-13872,23812,4134,13472,5329,12707,3769,1602,-10911,-690,-1,-24,7,117024,80245,158819,41198,462874,298831,0,JUM
4,-13052,-32626,-14060,28328,3840,10804,5868,12953,3505,1873,-11208,-873,7,26,-6,108666,78573,155476,823558,203901,827907,0,JUM
0,-15334,-31060,-25821,31827,26299,30607,5896,9212,6131,7052,6457,7813,8,-12,8,10030,20061,6687,53414,61339,59889,1,FOL
1,10390,1188,11380,11749,2145,12052,144,139,97,10960,1752,11764,0,0,0,0,0,0,61870,66878,66874,0,FOL
0,-7676,-4564,-7129,30893,32659,24138,6684,12626,3490,5412,13739,1789,0,-15,1,43466,41794,95291,58112,1207603,186535,0,JUM
1,-8039,-5115,-16848,28426,32656,17187,6053,13663,3816,4201,13215,1558,11,28,7,93620,45138,153804,298144,1336290,606142,0,JUM
2,-6561,-6039,-10818,23529,32659,20489,5691,13892,3848,3512,13558,1629,-16,-30,-12,85261,55168,138758,694443,756637,34044,0,JUM
3,-12558,-6431,-6575,13748,32660,11172,3548,13968,2724,753,13317,1678,-6,7,1,120368,58512,138758,1773959,531395,919653,0,JUM
4,-14742,-5878,-8933,16357,32659,15001,4798,13946,3262,368,13015,1630,12,-4,0,91948,61856,128727,37941,64583,647423,0,JUM
0,-32397,-12341,-21482,9161,32184,17187,6942,6868,6032,-11715,4816,3005,-12,-12,6,16717,16717,15046,196695,128339,124836,1,SDL
1,-15012,1428,6038,-14544,1998,6579,83,93,103,-14777,1709,6289,0,0,0,0,0,0,381167,790754,555033,0,SDL
0,-20571,-5130,-19733,-217,18931,1584,3877,6545,5462,-8644,5867,-8939,-9,-12,-8,0,10030,3343,440150,612346,376755,0,SCH
0,-4603,15649,-3264,-3213,16305,-146,278,94,556,-3745,15992,-2051,-1,0,1,0,0,0,2006143,51829,1924227,0,STD
1,-4768,15454,-2592,-2850,16343,38,347,106,656,-3396,16063,-1904,1,0,-1,0,0,6687,1544731,277517,1803858,0,STD
2,-3801,15868,-2860,-2227,16388,-1795,231,84,195,-3275,16069,-2308,0,0,0,0,0,0,95304,839236,1066599,0,STD
3,-3489,15757,-3034,-2322,16423,-1844,154,75,228,-3014,16097,-2450,0,0,0,0,0,0,128732,237394,1390926,0,STD
4,-3524,15730,-3166,-2251,16424,-2051,164,99,186,-2898,16092,-2642,0,0,0,0,0,0,16766,56844,250770,0,STD
5,-3129,15837,-3165,-2436,16293,-2453,136,82,139,-2787,16094,-2784,0,0,0,0,0,0,1191983,215660,842580,0,STD
6,-3511,15741,-3055,-2533,16282,-2201,142,79,164,-2977,16081,-2620,0,0,0,0,0,0,63535,834221,1161891,0,STD
7,-3343,15788,-3117,-2635,16324,-2313,103,73,142,-2967,16074,-2704,0,0,0,0,0,0,359434,618560,40130,0,STD
8,-3258,15677,-3503,-1795,16441,-2321,258,103,193,-2738,16083,-2868,0,0,0,0,0,0,249100,190585,205633,0,STD
9,-3520,15790,-2883,-2678,16515,-1973,105,85,140,-2990,16110,-2445,0,0,0,0,0,0,31775,1934256,1910851,0,STD
10,-3236,15870,-2825,-2547,16376,-1926,110,76,163,-2896,16116,-2474,0,0,0,0,0,0,150462,1395941,369465,0,STD
11,-3642,15691,-2829,-2609,16327,-1963,127,76,167,-2951,16121,-2396,0,0,0,0,0,0,1989425,280860,1039851,0,STD
12,-4481,15436,-3905,-219,17118,-1364,665,232,431,-2996,16075,-2624,0,0,0,0,0,0,1800518,55194,969639,0,STD
13,-5728,15002,-3613,-771,17184,-535,739,288,612,-3111,16109,-2113,0,0,0,0,0,0,55391,551693,153835,0,STD
14,-4759,15578,-2761,-1343,17365,-50,377,162,321,-3077,16167,-1697,0,0,1,0,0,0,168884,33483,1103381,0,STD
15,-3433,15647,-3759,-2402,16617,-1245,191,142,523,-2852,16150,-2241,0,0,0,0,0,0,117029,33449,1678474,0,STD
16,-3375,15835,-3359,-2117,16453,-1636,241,101,279,-2741,16146,-2449,0,0,0,0,0,0,565064,598499,628593,0,STD
17,-4222,15120,-3821,-969,16583,-1455,713,186,435,-3039,16066,-2545,0,0,0,0,0,0,1645040,665372,456403,0,STD
18,-3854,15660,-3693,-1868,16595,-997,461,108,410,-2512,16127,-2789,0,0,0,0,0,0,444699,438008,451390,0,STD
19,-4029,15692,-3231,-3066,16344,-1656,158,104,303,-3564,16007,-2283,0,0,0,0,0,0,381168,755647,193933,0,STD
20,-3987,15572,-2918,-3139,16684,-1366,174,125,293,-3517,16051,-1992,0,0,0,0,0,0,1161891,1115081,1196999,0,STD
21,-3804,15805,-2651,-3140,16281,-1767,120,73,194,-3489,16039,-2198,0,0,0,0,0,0,916138,802457,1526340,0,STD
22,-4027,15772,-2622,-3186,16318,-1346,166,81,280,-3614,16024,-2033,0,0,0,0,0,0,1728626,491505,1793826,0,STD
23,-4908,15295,-4168,-889,17172,-122,862,208,763,-3334,16056,-1918,0,0,0,0,0,0,493193,412935,456415,0,STD
24,-3675,15615,-3914,-2712,16421,-1820,161,102,321,-3182,16048,-2567,0,0,0,0,0,0,1153532,31774,996386,0,STD
25,-3609,15483,-3150,-2434,16473,-2033,140,97,142,-3143,16049,-2635,0,0,0,0,0,0,162167,26766,38467,0,STD
26,-3749,15765,-3072,-2743,16344,-1732,135,78,210,-3111,16087,-2451,0,0,0,0,0,0,36793,1436064,349405,0,STD
27,-3472,15724,-3039,-2756,16550,-784,120,102,287,-3151,16112,-2145,0,0,0,0,0,0,700478,46817,61897,0,STD
28,-3969,14686,-3581,141,17558,807,811,307,1014,-2528,16241,-1605,0,0,1,6687,0,10030,767360,444704,314326,0,STD
29,-5783,15792,-2733,-868,16671,-432,497,129,478,-2630,16252,-1630,0,0,-1,0,0,0,30490,1103378,1646710,0,STD
30,-4095,15787,-3292,-1764,16581,-597,265,114,328,-2671,16218,-1925,0,0,0,0,0,0,36853,40130,56904,0,STD
31,-3019,15952,-2702,-2387,16360,-1706,99,62,185,-2711,16188,-2181,0,0,0,0,0,0,71889,305937,496521,0,STD
32,-3270,15725,-2997,-1843,16565,-1428,173,77,265,-2832,16177,-2024,0,0,0,0,0,0,232382,55175,630265,0,STD
33,-3607,14718,-3930,-513,17405,1559,519,243,1017,-2132,16261,-1948,0,0,0,0,0,10030,620240,36877,531656,0,STD
34,-10742,9358,-2589,2020,22559,2821,1334,960,1317,-2718,16220,123,0,0,2,10030,0,21733,31154,29828,613569,0,STD
35,-3215,15989,328,-1825,16746,1712,228,65,221,-2449,16307,759,0,0,0,0,0,0,249099,13395,38475,0,STD
36,-3389,16124,422,-2091,16456,1213,201,53,139,-2423,16311,744,0,0,0,0,0,0,1345788,65200,240738,0,STD
37,-4992,15115,-3502,-1588,17538,2246,494,312,1346,-3005,16146,-1516,0,0,-2,0,0,5015,996390,526618,959622,0,STD
38,-3135,15987,-2672,-2419,16345,-1946,106,54,107,-2808,16153,-2363,0,0,0,0,0,0,95294,66872,50158,0,STD
39,-3377,15730,-2874,-2196,16561,-1514,148,93,210,-2851,16180,-2039,0,0,0,0,0,0,53510,60190,45158,0,STD
40,-3569,15391,-3373,-1964,17256,25,256,216,412,-2820,16180,-2034,0,0,0,0,0,3343,287551,56871,434677,0,STD
41,-4267,14939,-4365,-775,17588,741,453,295,663,-2637,16199,-2149,0,0,0,0,0,3343,382854,66923,35477,0,STD
42,-3309,14850,-3424,-2022,17720,365,153,264,382,-2695,16209,-2061,0,0,0,0,0,3343,140435,43561,46963,0,STD
43,-3067,15979,-2446,-2385,16472,-1413,90,65,142,-2696,16209,-2070,0,0,0,0,0,0,205630,56842,58521,0,STD
44,-3085,15937,-2446,-2551,16324,-1737,78,45,98,-2802,16193,-1998,0,0,0,0,0,0,138759,245752,63531,0,STD
45,-4341,15599,-3456,-395,16790,-1555,591,149,413,-2574,16167,-2489,0,0,0,0,0,0,1195333,33456,1141831,0,STD
46,-9026,3509,-6281,3818,22762,1963,670,859,472,-3084,16124,-2217,-1,0,0,3343,0,3343,21082,20989,14315,0,STD
47,-4846,13710,-3876,2566,18779,1126,1278,569,891,-294,16435,-683,2,0,1,3343,0,90276,371210,135509,361140,0,STD
48,-2173,15645,-2011,-453,16858,-553,353,113,299,-1499,16402,-1457,0,0,0,0,0,0,1315696,339374,643639,0,STD
49,-2856,15661,-2174,-1683,16655,-1268,264,104,165,-2082,16323,-1739,0,0,0,0,0,0,657012,297579,234051,0,STD
0,-8231,-2790,-12713,21703,32381,12455,4707,8746,3846,2789,15874,88,10,8,-6,50153,20061,106994,674394,203674,443737,0,JOG
1,-7582,-3406,-17002,24564,32423,13009,5854,10574,5087,4815,15595,-657,-12,-13,9,63527,16717,115353,1158993,63005,335701,0,JOG
2,-7325,-6482,-18932,26532,32612,16474,5603,11582,5687,4525,15252,-600,2,-14,-7,51825,28420,98635,1205832,599774,1498338,0,JOG
3,-6759,-8782,-21097,24440,32591,15221,5634,12175,6071,4620,15191,-709,-3,21,12,65199,25076,115353,399106,1551968,916858,0,JOG
4,-5828,-4265,-20597,26420,32354,14014,5090,10540,5348,4683,15257,-413,0,-10,-7,53497,23405,98635,54122,226992,714691,0,JOG
0,-8774,-15704,-13838,22666,20104,32303,6622,6944,8925,5925,7605,6420,8,-10,12,8358,10030,1671,83081,50148,184736,1,FOL
1,9772,3222,11585,10843,3970,12685,137,96,126,10085,3659,12231,0,0,0,0,0,0,25099,21746,28441,0,FOL
0,-29649,-5584,-31679,13576,31303,29901,6669,4425,9410,740,7356,-9995,11,-7,-14,15046,10030,15046,79625,117927,151809,1,FKL
1,4923,5194,-15222,5486,5633,-14637,94,77,87,5216,5435,-14885,0,0,0,0,0,0,812488,30095,946230,0,FKL
0,-11817,-24667,-30978,31889,17854,18799,10233,6008,5024,8198,6996,-3259,16,-8,-1,8358,20061,38451,318976,410126,125634,1,SDL
1,15272,5349,-2158,15752,6100,-996,87,160,313,15481,5758,-1513,0,0,0,0,0,0,708837,406244,710509,0,SDL
0,-2907,-11724,-6002,19982,22078,14587,4708,10118,6249,6604,6523,4644,-7,17,-13,10030,8358,31763,665764,895043,625586,0,CSO
0,-30952,-4651,-14334,18614,31652,30189,7522,6002,7266,-4428,8929,6345,-10,-9,10,5015,10030,15046,242513,133748,216935,1,FKL
1,-10042,4798,11609,-9404,5220,12023,136,79,81,-9728,5026,11801,0,0,0,0,0,0,147118,150461,402900,0,FKL
0,-11503,-23242,-1744,7908,16441,31704,3037,8817,5508,-5746,-1039,10920,-5,-16,12,13374,11702,5015,233187,448127,457621,1,BSC
1,-7763,-4204,13499,-7158,-3717,14360,86,62,68,-7441,-3992,13652,0,0,0,0,0,0,1143501,71888,71891,0,BSC
0,-4710,15596,-2955,-2883,16169,-1449,283,93,381,-3704,15989,-1868,0,0,0,0,0,0,404576,1427705,1416003,0,SLH
1,-19852,3489,-13465,10425,31655,20325,3704,5731,5199,-1551,16407,-331,3,1,1,75230,0,71886,35424,60458,128244,0,SLH
2,-10301,2356,-12913,7750,30262,20007,3545,6374,5844,-487,16828,-38,3,9,16,83589,0,90276,1432834,182696,132870,0,SLH
3,-13860,287,-11939,8122,31203,19749,3751,6526,5845,-96,16788,76,-4,-11,-16,117024,0,115353,689126,791358,975166,0,SLH
4,-11108,-2594,-12777,7736,30784,18508,3495,6599,5459,178,16450,652,1,4,15,88604,3343,88604,259811,76238,1924479,0,SLH
5,-12432,-1165,-13178,12634,31985,22126,3394,6709,5338,849,16639,2163,1,-5,-12,93620,3343,86932,28411,238041,69775,0,SLH
6,-17309,-2041,-13390,11540,31993,21400,3906,6992,4713,764,16338,3042,-6,4,-7,88604,10030,75230,939986,1439809,185516,0,SLH
7,-10620,4898,-14278,9251,30622,16871,3494,6232,5615,336,16628,230,6,-9,0,98635,0,96963,31995,1117049,487485,0,SLH
8,-11883,2797,-11351,9647,31498,19821,3720,6263,5426,514,16391,806,-2,7,11,106994,0,81917,176853,191079,622685,0,SLH
9,-15428,-2806,-19854,12909,32480,24399,4625,8546,7204,355,16738,154,2,2,-6,103650,3343,101978,122032,167592,134542,0,SLH
10,-13371,-1808,-14423,9771,32326,21003,3749,6753,5477,-157,16548,17,-5,-2,1,95291,6687,106994,779395,521044,266507,0,SLH
11,-12711,-9564,-5736,11543,27771,21922,3425,8647,6841,-321,11958,4514,3,-16,14,61856,15046,38451,42671,591320,403848,0,SLH
12,-7805,-7750,12627,5825,2908,21293,1312,1141,696,1421,-3629,15452,-1,0,-1,6687,6687,0,119476,152505,26532,0,SLH
13,-7527,-7042,-10132,6562,29396,19138,2522,7332,3723,228,28,13954,-6,11,-21,11702,1671,1671,79827,437854,659333,0,SLH
14,-10329,10797,-8692,11033,25867,7777,2296,1593,1948,497,16434,-353,6,4,5,48481,0,43466,161906,655513,80281,0,SLH
